Date,AAPL,ADBE,AMZN,CSCO,DIS,GOOGL,JPM,KO,META,MRK,MSFT,NFLX,NKE,NVDA,PFE,PYPL,T,TSLA,UNH,V
2021-02-12,132.10110473632812,498.8399963378906,163.885498046875,41.135982513427734,184.59271240234375,104.03397369384766,124.94959259033203,43.9173469543457,268.8426818847656,61.582298278808594,235.5176239013672,556.52001953125,133.1913299560547,14.920124053955078,27.985509872436523,298.3699951171875,15.907538414001465,272.0400085449219,304.5853576660156,203.19895935058594
2021-02-16,129.9737548828125,501.6400146484375,163.44749450683594,40.457481384277344,183.2943572998047,104.81210327148438,127.95723724365234,43.55347442626953,272.2914123535156,60.966487884521484,234.27748107910156,557.280029296875,132.80711364746094,15.288107872009277,27.961332321166992,304.7900085449219,16.001440048217773,265.40667724609375,301.22625732421875,201.20526123046875
2021-02-17,127.68046569824219,491.2300109863281,165.4320068359375,40.231327056884766,183.38287353515625,105.20539093017578,128.3553009033203,43.43217468261719,271.89385986328125,62.025691986083984,235.29885864257812,551.3400268554688,134.94387817382812,14.865026473999023,28.122535705566406,297.20001220703125,16.33284568786621,266.04998779296875,303.3047790527344,200.82781982421875
2021-02-18,126.57775115966797,488.3699951171875,166.4114990234375,40.30961227416992,179.999267578125,104.56927490234375,128.7887725830078,43.986663818359375,267.739501953125,61.9189567565918,234.9037628173828,548.219970703125,135.97476196289062,14.788240432739258,27.856548309326172,290.80999755859375,16.145048141479492,262.4599914550781,304.7430725097656,202.60855102539062
2021-02-19,126.73392486572266,479.1199951171875,162.4949951171875,39.73550033569336,180.6386260986328,103.72509765625,130.93833923339844,43.41484451293945,259.9574279785156,61.0157470703125,232.1865997314453,540.219970703125,133.09764099121094,14.885470390319824,27.75981903076172,286.9200134277344,16.018007278442383,260.4333190917969,301.1890869140625,198.1373291015625
2021-02-22,122.95734405517578,467.3299865722656,159.03700256347656,39.518035888671875,188.61563110351562,102.00944519042969,132.1679229736328,43.8653678894043,258.7349853515625,61.52484130859375,225.9620361328125,533.780029296875,128.08370971679688,14.316287994384766,27.61473846435547,273.8500061035156,16.19476318359375,238.1666717529297,304.0285949707031,201.61175537109375
2021-02-23,122.82073974609375,467.79998779296875,159.72500610351562,39.587623596191406,193.85824584960938,102.30042266845703,133.2294464111328,43.78738784790039,264.2310791015625,61.2046012878418,224.76727294921875,546.1500244140625,127.57765197753906,14.103129386901855,27.332626342773438,265.0,16.117435455322266,232.94667053222656,305.7638854980469,205.27969360351562
2021-02-24,122.32305145263672,476.6199951171875,157.97650146484375,39.787689208984375,194.27134704589844,103.47679901123047,135.5736083984375,43.93467712402344,262.6905822753906,61.229248046875,226.00059509277344,553.4099731445312,127.12779235839844,14.459147453308105,27.203657150268555,266.07000732421875,16.2278995513916,247.33999633789062,308.2691955566406,212.36398315429688
2021-02-25,118.06832885742188,459.1600036621094,152.85800170898438,39.5963134765625,187.84841918945312,100.10704803466797,133.73365783691406,43.466827392578125,253.12953186035156,61.270294189453125,220.64328002929688,546.7000122070312,127.02470397949219,13.27092170715332,27.260080337524414,253.94000244140625,15.813641548156738,227.4066619873047,305.1699523925781,206.8668670654297
2021-02-26,118.33182525634766,459.6700134277344,154.64649963378906,39.03090286254883,185.9402313232422,100.40300750732422,130.18641662597656,42.444496154785156,256.0415344238281,59.62809753417969,223.90969848632812,538.8499755859375,126.56928253173828,13.676801681518555,26.994096755981445,259.8500061035156,15.40490436553955,225.1666717529297,308.27850341796875,205.5506591796875
