Date,Adj Close,Close,High,Low,Open,Volume,DailyRet,20DayRet,20DayVol,Z20DayRet,Z20DayVol
2010-02-02,27.32730484008789,35.54999923706055,35.779998779296875,34.959999084472656,35.470001220703125,2077300,0.003103819731449464,0.057721093829131265,0.013470210991164215,0.5867623862971079,-0.07706603907155087
2010-02-03,27.32730484008789,35.54999923706055,35.83000183105469,35.25,35.380001068115234,1267700,0.0,0.05677755887652758,0.013478670936986672,0.5727637992750467,-0.07596017453543648
2010-02-04,26.420242309570312,34.369998931884766,35.29999923706055,34.349998474121094,35.29999923706055,1633000,-0.0331925352985033,0.030894116048276965,0.015530826816613863,0.1887487441231861,0.19229289203079195
2010-02-05,26.304941177368164,34.220001220703125,34.599998474121094,33.5,34.38999938964844,2269100,-0.004364120921040215,0.0041082821050957286,0.014798585212593298,-0.20865447488570235,0.09657596443483638
2010-02-08,25.86677360534668,33.650001525878906,34.06999969482422,33.47999954223633,34.06999969482422,1965400,-0.016657234436185275,-0.008836658847216072,0.015258384162069767,-0.400709768562242,0.15667981883765122
2010-02-09,26.143497467041016,34.0099983215332,34.33000183105469,33.61000061035156,34.04999923706055,2203000,0.010698043208494212,0.00740476259948486,0.015396995881689716,-0.15974683353135347,0.17479882198902222
2010-02-10,25.80527877807617,33.56999969482422,34.130001068115234,33.33000183105469,33.83000183105469,2310500,-0.012937010030553031,0.009623942748715475,0.015288656642843899,-0.1268223654436471,0.16063696745430667
2010-02-11,26.189626693725582,34.06999969482422,34.20000076293945,33.25,33.540000915527344,1641000,0.014894158631448384,0.02067082410788612,0.01560817691395872,0.03707270765566407,0.20240391771745858
2010-02-12,26.266498565673828,34.16999816894531,34.369998931884766,33.459999084472656,33.939998626708984,2102000,0.002935203042304657,0.024895173301839435,0.01560296896471208,0.09974650647991191,0.20172314664650726
2010-02-16,26.520164489746094,34.5,34.59000015258789,34.08000183105469,34.33000183105469,1283300,0.009657393939966008,0.038218328794679346,0.015668823646998016,0.29741311232245193,0.2103315182845119
2010-02-17,26.71234893798828,34.75,34.9900016784668,34.470001220703125,34.66999816894531,932400,0.007246729118761452,0.038864152492742665,0.015679178931126848,0.3069947597360439,0.2116851370569944
2010-02-18,26.912206649780277,35.0099983215332,35.06999969482422,34.4900016784668,34.75,1102800,0.0074818471507676065,0.03948952266389316,0.015689631861739724,0.3162729520676518,0.21305151995185392
2010-02-19,27.15818977355957,35.33000183105469,35.459999084472656,34.59000015258789,34.95000076293945,1805400,0.009140206411922147,0.05968816303942459,0.015494006151235524,0.6159464556765434,0.18747977987941736
