Date,Adj Close,Close,High,Low,Open,Volume,DailyRet,20DayRet,20DayVol,Z20DayRet,Z20DayVol
2010-07-28,1.3813329935073853,1.3813329935073853,1.3933329582214355,1.3673330545425415,1.3700000047683716,7008000,0.008272254525232503,-0.132691888682697,0.06691493535222814,-0.979069536910286,2.5282228328978844
2010-07-29,1.3566670417785645,1.3566670417785645,1.3919999599456787,1.3333330154418943,1.3846670389175415,9240000,-0.017856629679271374,-0.14603437233734817,0.06697419996098977,-1.051699455711085,2.532676015042417
2010-07-30,1.329332947731018,1.329332947731018,1.3626669645309448,1.303333044052124,1.3466670513153076,6403500,-0.020147975299607768,-0.09198568315961941,0.06487351833725705,-0.7574849745189256,2.374829399775281
2010-08-02,1.3946670293807983,1.3946670293807983,1.3980000019073486,1.3553329706192017,1.3666670322418213,10771500,0.049148019509556384,0.089583641057841,0.05894316375852898,0.23088912553350288,1.9292186099199178
2010-08-03,1.463333010673523,1.463333010673523,1.463333010673523,1.3880000114440918,1.399999976158142,18457500,0.049234677414874195,0.3625074575178162,0.04460533377510091,1.7165521506017094,0.8518645227554339
2010-08-04,1.4173330068588257,1.4173330068588257,1.4786670207977295,1.3899999856948853,1.463333010673523,13695000,-0.03143508926483185,0.34556967984827525,0.04519905168810434,1.62435121945229,0.8964768818736775
2010-08-05,1.363332986831665,1.363332986831665,1.4366669654846191,1.3366669416427612,1.4359999895095823,11943000,-0.03809974068609223,0.1712482359278764,0.04152208954816067,0.6754310150222095,0.620187499561568
2010-08-06,1.305999994277954,1.305999994277954,1.343999981880188,1.301332950592041,1.340000033378601,11128500,-0.042053550458681865,0.12586209642901358,0.042990210866970954,0.42837119379207256,0.7305031125310143
2010-08-09,1.3066669702529907,1.3066669702529907,1.3320000171661377,1.296666979789734,1.3266669511795044,12190500,0.0005107013613774303,0.14956003395471074,0.042555462232057466,0.5573711103584151,0.6978358107667594
2010-08-10,1.2686669826507568,1.2686669826507568,1.309999942779541,1.254667043685913,1.309999942779541,19219500,-0.029081616408254796,0.04906344446613087,0.04116319549825329,0.010317104279993638,0.5932199617979295
2010-08-11,1.1933330297470093,1.1933330297470093,1.2586669921875,1.190000057220459,1.246000051498413,11964000,-0.05938040000563782,-0.09778271679043504,0.03751693603922437,-0.7890411744581226,0.3192375993632104
2010-08-12,1.1733330488204956,1.1733330488204956,1.1933330297470093,1.1593329906463623,1.1866669654846191,10365000,-0.016759764816661193,-0.11513343079846672,0.037575753288385985,-0.8834899279403822,0.32365716660966826
2010-08-13,1.2213330268859863,1.2213330268859863,1.2300000190734863,1.1773329973220823,1.212000012397766,9510000,0.040909082134644725,-0.11240335362750131,0.037775471051957624,-0.8686287305516928,0.3386640922819596
2010-08-16,1.2519999742507937,1.2519999742507937,1.2533329725265503,1.21733295917511,1.2300000190734863,7287000,0.025109406435195103,-0.14285736437790586,0.03517418507234406,-1.0344053869232737,0.1432017325483366
2010-08-17,1.2766669988632202,1.2766669988632202,1.2933330535888672,1.2519999742507937,1.2640000581741333,6718500,0.019702096741006203,-0.05664976595628479,0.031939283493683295,-0.5651336204788336,-0.0998709249858368
