Date,Adj Close,Close,High,Low,Open,Volume,DailyRet,20DayRet,20DayVol,Z20DayRet,Z20DayVol
2010-02-02,0.3837167024612427,0.418500006198883,0.4237500131130218,0.4115000069141388,0.4127500057220459,849812000,0.010260002718006422,-0.09464567771825938,0.028826607197816292,-1.028734627171305,0.22848903556336334
2010-02-03,0.3869257271289825,0.421999990940094,0.4237500131130218,0.4127500057220459,0.4147500097751617,562296000,0.008363004912625538,-0.10021302854823744,0.028641381563074463,-1.0713725772081484,0.21291500088867574
2010-02-04,0.3644619286060333,0.3975000083446502,0.4182499945163727,0.3930000066757202,0.4182499945163727,783480000,-0.058057133315047804,-0.15783934473328043,0.030846827954965888,-1.512707794862268,0.39835206864852507
2010-02-05,0.3717970848083496,0.4054999947547912,0.4065000116825104,0.3899999856948852,0.3970000147819519,604856000,0.020125987453260885,-0.12371690514891409,0.03134270034496029,-1.251378678274306,0.4400457241015466
2010-02-08,0.3711093664169311,0.4047499895095825,0.4144999980926513,0.3967500030994415,0.4042499959468841,445160000,-0.0018497143186935183,-0.12722399107848836,0.03129974255412253,-1.2782379438759843,0.43643377198170236
2010-02-09,0.3681294322013855,0.4014999866485595,0.4132499992847442,0.3975000083446502,0.4112499952316284,930144000,-0.008029800606535242,-0.12192491092982705,0.03125083832930863,-1.23765456382326,0.4323218352400523
2010-02-10,0.3752353489398956,0.4092499911785126,0.4129999876022339,0.4012500047683716,0.4040000140666961,535828000,0.01930276722515023,-0.07357095729289387,0.031016191576148818,-0.8673323904560158,0.4125924026746984
2010-02-11,0.3924269080162048,0.4280000030994415,0.4325000047683716,0.4127500057220459,0.4157499969005584,695980000,0.045815403918842756,-0.04410944182485699,0.032732759671650076,-0.6416992908187868,0.5569238883141521
2010-02-12,0.3976990878582001,0.4337500035762787,0.4424999952316284,0.4202499985694885,0.4250000119209289,780212000,0.013434807181411657,-0.01588180109872306,0.03272907043378774,-0.42551590814814394,0.5566136919502889
2010-02-16,0.4050340950489044,0.4417499899864197,0.4435000121593475,0.434249997138977,0.4395000040531158,457024000,0.018443610796813337,0.032729324956010775,0.032229539273727646,-0.0532241616327529,0.514612401909057
2010-02-17,0.4089309871196747,0.4460000097751617,0.4474999904632568,0.4332500100135803,0.4472500085830688,876560000,0.00962114577119677,0.02352287917952567,0.03204682172343596,-0.12373237766271486,0.49924925054027913
2010-02-18,0.3821119964122772,0.4167500138282776,0.4237500131130218,0.4052500128746032,0.4214999973773956,1515508000,-0.0655831706379072,-0.03974653873124212,0.03540110663251726,-0.6082856889456184,0.7812822939450228
2010-02-19,0.3800490200519562,0.4144999980926513,0.4194999933242798,0.4124999940395355,0.4149999916553497,510548000,-0.005398878809591778,-0.027566097033771664,0.03520590376768841,-0.5150009148431971,0.7648693595815895
2010-02-22,0.3807367086410522,0.4152500033378601,0.4225000143051147,0.4124999940395355,0.4162499904632568,458084000,0.0018094733910956062,0.009112850003968997,0.034295868211227966,-0.23409260513543984,0.6883522763427169
2010-02-23,0.3715678751468658,0.4052500128746032,0.4182499945163727,0.4009999930858612,0.4165000021457672,489764000,-0.02408182160031891,-0.031660929108510705,0.03451727951027356,-0.5463614758611697,0.7069688531114234
2010-02-24,0.3793615102767944,0.4137499928474426,0.4177500009536743,0.4074999988079071,0.4087499976158142,445868000,0.020974997170700282,0.020974997170700282,0.03406336235227973,-0.14324551220546783,0.6688028532060387
2010-02-25,0.3759230673313141,0.4099999964237213,0.4110000133514404,0.3939999938011169,0.4042499959468841,576972000,-0.009063763329525742,-0.015015027912326673,0.033592766032494864,-0.41887766440466667,0.6292344456671723
